"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"23102","Native","Native 2",7,"disamb","tt","disamb tt",4,0,177,177,"Unambiguous","Mismatch"
"23104","Native","Native 2",18,"disamb","tt","disamb tt",3,0,210,210,"Unambiguous","Match"
"23106","Native","Native 2",6,"disamb","tt","disamb tt",3,0,491,491,"Unambiguous","Match"
"23108","Native","Native 2",22,"disamb","tt","disamb tt",3,0,1057,1057,"Unambiguous","Match"
"23110","Native","Native 2",10,"disamb","tt","disamb tt",3,0,734,734,"Unambiguous","Match"
"23112","Native","Native 2",8,"disamb","tt","disamb tt",1,0,646,646,"Ambiguous","Match"
"23114","Native","Native 2",24,"disamb","tt","disamb tt",1,0,448,448,"Ambiguous","Match"
"23116","Native","Native 2",17,"disamb","tt","disamb tt",2,1,0,NA,"Ambiguous","Mismatch"
"23118","Native","Native 2",2,"disamb","tt","disamb tt",3,0,181,181,"Unambiguous","Match"
"23120","Native","Native 2",11,"disamb","tt","disamb tt",4,0,192,192,"Unambiguous","Mismatch"
"23122","Native","Native 2",3,"disamb","tt","disamb tt",4,0,209,209,"Unambiguous","Mismatch"
"23124","Native","Native 2",21,"disamb","tt","disamb tt",2,1,0,NA,"Ambiguous","Mismatch"
"23126","Native","Native 2",20,"disamb","tt","disamb tt",1,0,244,244,"Ambiguous","Match"
"23128","Native","Native 2",16,"disamb","tt","disamb tt",1,0,142,142,"Ambiguous","Match"
"23130","Native","Native 2",13,"disamb","tt","disamb tt",2,0,321,321,"Ambiguous","Mismatch"
"23132","Native","Native 2",9,"disamb","tt","disamb tt",2,0,731,731,"Ambiguous","Mismatch"
"23134","Native","Native 2",12,"disamb","tt","disamb tt",1,0,269,269,"Ambiguous","Match"
"23136","Native","Native 2",23,"disamb","tt","disamb tt",4,0,391,391,"Unambiguous","Mismatch"
"23137","Native","Native 3",11,"disamb","tt","disamb tt",1,0,465,465,"Ambiguous","Match"
"23139","Native","Native 3",21,"disamb","tt","disamb tt",3,0,145,145,"Unambiguous","Match"
"23141","Native","Native 3",2,"disamb","tt","disamb tt",4,0,1794,1794,"Unambiguous","Mismatch"
"23143","Native","Native 3",20,"disamb","tt","disamb tt",2,0,2108,2108,"Ambiguous","Mismatch"
"23145","Native","Native 3",9,"disamb","tt","disamb tt",3,0,564,564,"Unambiguous","Match"
"23147","Native","Native 3",4,"disamb","tt","disamb tt",2,0,1408,1408,"Ambiguous","Mismatch"
"23149","Native","Native 3",3,"disamb","tt","disamb tt",1,0,868,868,"Ambiguous","Match"
"23151","Native","Native 3",1,"disamb","tt","disamb tt",3,0,826,826,"Unambiguous","Match"
"23153","Native","Native 3",13,"disamb","tt","disamb tt",3,0,1643,1643,"Unambiguous","Match"
"23155","Native","Native 3",18,"disamb","tt","disamb tt",4,0,305,305,"Unambiguous","Mismatch"
"23157","Native","Native 3",7,"disamb","tt","disamb tt",1,0,440,440,"Ambiguous","Match"
"23159","Native","Native 3",5,"disamb","tt","disamb tt",3,0,579,579,"Unambiguous","Match"
"23161","Native","Native 3",15,"disamb","tt","disamb tt",1,0,757,757,"Ambiguous","Match"
"23163","Native","Native 3",16,"disamb","tt","disamb tt",2,0,1035,1035,"Ambiguous","Mismatch"
"23165","Native","Native 3",8,"disamb","tt","disamb tt",2,0,859,859,"Ambiguous","Mismatch"
"23167","Native","Native 3",22,"disamb","tt","disamb tt",4,0,1503,1503,"Unambiguous","Mismatch"
"23169","Native","Native 3",17,"disamb","tt","disamb tt",3,0,409,409,"Unambiguous","Match"
"23171","Native","Native 3",19,"disamb","tt","disamb tt",1,0,1874,1874,"Ambiguous","Match"
"23173","Native","Native 3",23,"disamb","tt","disamb tt",1,0,1072,1072,"Ambiguous","Match"
"23175","Native","Native 3",14,"disamb","tt","disamb tt",4,0,393,393,"Unambiguous","Mismatch"
"23177","Native","Native 3",24,"disamb","tt","disamb tt",2,0,182,182,"Ambiguous","Mismatch"
"23179","Native","Native 3",10,"disamb","tt","disamb tt",4,0,653,653,"Unambiguous","Mismatch"
"23181","Native","Native 3",12,"disamb","tt","disamb tt",2,0,1049,1049,"Ambiguous","Mismatch"
"23183","Native","Native 3",6,"disamb","tt","disamb tt",4,0,1992,1992,"Unambiguous","Mismatch"
"23185","Native","Native 4",21,"disamb","tt","disamb tt",4,0,157,157,"Unambiguous","Mismatch"
"23187","Native","Native 4",14,"disamb","tt","disamb tt",1,0,334,334,"Ambiguous","Match"
"23189","Native","Native 4",22,"disamb","tt","disamb tt",1,0,197,197,"Ambiguous","Match"
"23191","Native","Native 4",11,"disamb","tt","disamb tt",2,0,171,171,"Ambiguous","Mismatch"
"23193","Native","Native 4",15,"disamb","tt","disamb tt",2,0,290,290,"Ambiguous","Mismatch"
"23195","Native","Native 4",23,"disamb","tt","disamb tt",2,0,172,172,"Ambiguous","Mismatch"
"23197","Native","Native 4",18,"disamb","tt","disamb tt",1,0,169,169,"Ambiguous","Match"
"23199","Native","Native 4",6,"disamb","tt","disamb tt",1,0,166,166,"Ambiguous","Match"
"23201","Native","Native 4",10,"disamb","tt","disamb tt",1,0,155,155,"Ambiguous","Match"
"23203","Native","Native 4",12,"disamb","tt","disamb tt",3,0,148,148,"Unambiguous","Match"
"23205","Native","Native 4",19,"disamb","tt","disamb tt",2,0,314,314,"Ambiguous","Mismatch"
"23207","Native","Native 4",1,"disamb","tt","disamb tt",4,0,140,140,"Unambiguous","Mismatch"
"23209","Native","Native 4",20,"disamb","tt","disamb tt",3,0,234,234,"Unambiguous","Match"
"23211","Native","Native 4",16,"disamb","tt","disamb tt",3,0,469,469,"Unambiguous","Match"
"23213","Native","Native 4",2,"disamb","tt","disamb tt",1,0,236,236,"Ambiguous","Match"
"23215","Native","Native 4",5,"disamb","tt","disamb tt",4,0,155,155,"Unambiguous","Mismatch"
"23217","Native","Native 4",17,"disamb","tt","disamb tt",4,0,230,230,"Unambiguous","Mismatch"
"23219","Native","Native 4",24,"disamb","tt","disamb tt",3,0,135,135,"Unambiguous","Match"
"23221","Native","Native 4",13,"disamb","tt","disamb tt",4,0,422,422,"Unambiguous","Mismatch"
"23223","Native","Native 4",8,"disamb","tt","disamb tt",3,0,344,344,"Unambiguous","Match"
"23225","Native","Native 4",9,"disamb","tt","disamb tt",4,0,440,440,"Unambiguous","Mismatch"
"23227","Native","Native 4",7,"disamb","tt","disamb tt",2,0,208,208,"Ambiguous","Mismatch"
"23229","Native","Native 4",4,"disamb","tt","disamb tt",3,0,605,605,"Unambiguous","Match"
"23231","Native","Native 4",3,"disamb","tt","disamb tt",2,0,1042,1042,"Ambiguous","Mismatch"
"23234","Native","Native 5",8,"disamb","tt","disamb tt",4,0,916,916,"Unambiguous","Mismatch"
"23236","Native","Native 5",4,"disamb","tt","disamb tt",4,0,596,596,"Unambiguous","Mismatch"
"23238","Native","Native 5",19,"disamb","tt","disamb tt",3,0,169,169,"Unambiguous","Match"
"23240","Native","Native 5",21,"disamb","tt","disamb tt",1,0,918,918,"Ambiguous","Match"
"23242","Native","Native 5",13,"disamb","tt","disamb tt",1,0,600,600,"Ambiguous","Match"
"23244","Native","Native 5",9,"disamb","tt","disamb tt",1,0,219,219,"Ambiguous","Match"
"23246","Native","Native 5",3,"disamb","tt","disamb tt",3,0,734,734,"Unambiguous","Match"
"23248","Native","Native 5",12,"disamb","tt","disamb tt",4,0,201,201,"Unambiguous","Mismatch"
"23250","Native","Native 5",2,"disamb","tt","disamb tt",2,0,266,266,"Ambiguous","Mismatch"
"23252","Native","Native 5",15,"disamb","tt","disamb tt",3,0,161,161,"Unambiguous","Match"
"23254","Native","Native 5",5,"disamb","tt","disamb tt",1,0,256,256,"Ambiguous","Match"
"23256","Native","Native 5",7,"disamb","tt","disamb tt",3,0,185,185,"Unambiguous","Match"
"23258","Native","Native 5",22,"disamb","tt","disamb tt",2,0,271,271,"Ambiguous","Mismatch"
"23260","Native","Native 5",17,"disamb","tt","disamb tt",1,0,234,234,"Ambiguous","Match"
"23262","Native","Native 5",16,"disamb","tt","disamb tt",4,0,228,228,"Unambiguous","Mismatch"
"23264","Native","Native 5",1,"disamb","tt","disamb tt",1,0,299,299,"Ambiguous","Match"
"23266","Native","Native 5",14,"disamb","tt","disamb tt",2,0,201,201,"Ambiguous","Mismatch"
"23268","Native","Native 5",24,"disamb","tt","disamb tt",4,1,0,NA,"Unambiguous","Mismatch"
"23270","Native","Native 5",23,"disamb","tt","disamb tt",3,0,537,537,"Unambiguous","Match"
"23272","Native","Native 5",18,"disamb","tt","disamb tt",2,0,198,198,"Ambiguous","Mismatch"
"23274","Native","Native 5",11,"disamb","tt","disamb tt",3,0,410,410,"Unambiguous","Match"
"23276","Native","Native 5",20,"disamb","tt","disamb tt",4,0,229,229,"Unambiguous","Mismatch"
"23278","Native","Native 5",10,"disamb","tt","disamb tt",2,1,0,NA,"Ambiguous","Mismatch"
"23280","Native","Native 5",6,"disamb","tt","disamb tt",2,0,196,196,"Ambiguous","Mismatch"
"23281","Native","Native 6",12,"disamb","tt","disamb tt",1,0,213,213,"Ambiguous","Match"
"23283","Native","Native 6",14,"disamb","tt","disamb tt",3,0,132,132,"Unambiguous","Match"
"23285","Native","Native 6",5,"disamb","tt","disamb tt",2,0,158,158,"Ambiguous","Mismatch"
"23287","Native","Native 6",22,"disamb","tt","disamb tt",3,0,322,322,"Unambiguous","Match"
"23289","Native","Native 6",15,"disamb","tt","disamb tt",4,0,124,124,"Unambiguous","Mismatch"
"23291","Native","Native 6",17,"disamb","tt","disamb tt",2,0,321,321,"Ambiguous","Mismatch"
"23293","Native","Native 6",3,"disamb","tt","disamb tt",4,0,120,120,"Unambiguous","Mismatch"
"23295","Native","Native 6",2,"disamb","tt","disamb tt",3,0,133,133,"Unambiguous","Match"
"23297","Native","Native 6",9,"disamb","tt","disamb tt",2,0,150,150,"Ambiguous","Mismatch"
"23299","Native","Native 6",8,"disamb","tt","disamb tt",1,0,207,207,"Ambiguous","Match"
"23301","Native","Native 6",24,"disamb","tt","disamb tt",1,0,304,304,"Ambiguous","Match"
"23303","Native","Native 6",11,"disamb","tt","disamb tt",4,0,188,188,"Unambiguous","Mismatch"
"23305","Native","Native 6",16,"disamb","tt","disamb tt",1,0,98,98,"Ambiguous","Match"
"23307","Native","Native 6",21,"disamb","tt","disamb tt",2,0,124,124,"Ambiguous","Mismatch"
"23309","Native","Native 6",13,"disamb","tt","disamb tt",2,0,294,294,"Ambiguous","Mismatch"
"23311","Native","Native 6",7,"disamb","tt","disamb tt",4,0,228,228,"Unambiguous","Mismatch"
"23313","Native","Native 6",19,"disamb","tt","disamb tt",4,1,0,NA,"Unambiguous","Mismatch"
"23315","Native","Native 6",23,"disamb","tt","disamb tt",4,0,134,134,"Unambiguous","Mismatch"
"23317","Native","Native 6",1,"disamb","tt","disamb tt",2,0,588,588,"Ambiguous","Mismatch"
"23319","Native","Native 6",6,"disamb","tt","disamb tt",3,1,0,NA,"Unambiguous","Match"
"23321","Native","Native 6",4,"disamb","tt","disamb tt",1,0,433,433,"Ambiguous","Match"
"23323","Native","Native 6",20,"disamb","tt","disamb tt",1,0,437,437,"Ambiguous","Match"
"23325","Native","Native 6",10,"disamb","tt","disamb tt",3,0,162,162,"Unambiguous","Match"
"23327","Native","Native 6",18,"disamb","tt","disamb tt",3,0,211,211,"Unambiguous","Match"
"23330","Native","Native 7",16,"disamb","tt","disamb tt",2,0,1704,1704,"Ambiguous","Mismatch"
"23332","Native","Native 7",14,"disamb","tt","disamb tt",4,0,910,910,"Unambiguous","Mismatch"
"23334","Native","Native 7",12,"disamb","tt","disamb tt",2,0,2583,2583,"Ambiguous","Mismatch"
"23336","Native","Native 7",20,"disamb","tt","disamb tt",2,0,4171,4171,"Ambiguous","Mismatch"
"23338","Native","Native 7",10,"disamb","tt","disamb tt",4,0,159,159,"Unambiguous","Mismatch"
"23340","Native","Native 7",24,"disamb","tt","disamb tt",2,0,903,903,"Ambiguous","Mismatch"
"23342","Native","Native 7",22,"disamb","tt","disamb tt",4,0,925,925,"Unambiguous","Mismatch"
"23344","Native","Native 7",23,"disamb","tt","disamb tt",1,0,1242,1242,"Ambiguous","Match"
"23346","Native","Native 7",18,"disamb","tt","disamb tt",4,0,685,685,"Unambiguous","Mismatch"
"23348","Native","Native 7",8,"disamb","tt","disamb tt",2,0,991,991,"Ambiguous","Mismatch"
"23350","Native","Native 7",1,"disamb","tt","disamb tt",3,0,783,783,"Unambiguous","Match"
"23352","Native","Native 7",2,"disamb","tt","disamb tt",4,0,887,887,"Unambiguous","Mismatch"
"23354","Native","Native 7",13,"disamb","tt","disamb tt",3,0,146,146,"Unambiguous","Match"
"23356","Native","Native 7",11,"disamb","tt","disamb tt",1,0,991,991,"Ambiguous","Match"
"23358","Native","Native 7",5,"disamb","tt","disamb tt",3,1,0,NA,"Unambiguous","Match"
"23360","Native","Native 7",3,"disamb","tt","disamb tt",1,0,531,531,"Ambiguous","Match"
"23362","Native","Native 7",19,"disamb","tt","disamb tt",1,0,368,368,"Ambiguous","Match"
"23364","Native","Native 7",7,"disamb","tt","disamb tt",1,0,139,139,"Ambiguous","Match"
"23366","Native","Native 7",15,"disamb","tt","disamb tt",1,0,569,569,"Ambiguous","Match"
"23368","Native","Native 7",4,"disamb","tt","disamb tt",2,0,863,863,"Ambiguous","Mismatch"
"23370","Native","Native 7",17,"disamb","tt","disamb tt",3,0,223,223,"Unambiguous","Match"
"23372","Native","Native 7",21,"disamb","tt","disamb tt",3,0,357,357,"Unambiguous","Match"
"23374","Native","Native 7",6,"disamb","tt","disamb tt",4,0,277,277,"Unambiguous","Mismatch"
"23376","Native","Native 7",9,"disamb","tt","disamb tt",3,0,167,167,"Unambiguous","Match"
"23377","Native","Native 8",11,"disamb","tt","disamb tt",2,0,429,429,"Ambiguous","Mismatch"
"23379","Native","Native 8",17,"disamb","tt","disamb tt",4,0,259,259,"Unambiguous","Mismatch"
"23381","Native","Native 8",2,"disamb","tt","disamb tt",1,0,245,245,"Ambiguous","Match"
"23383","Native","Native 8",18,"disamb","tt","disamb tt",1,0,226,226,"Ambiguous","Match"
"23385","Native","Native 8",14,"disamb","tt","disamb tt",1,0,272,272,"Ambiguous","Match"
"23387","Native","Native 8",4,"disamb","tt","disamb tt",3,0,219,219,"Unambiguous","Match"
"23389","Native","Native 8",23,"disamb","tt","disamb tt",2,0,350,350,"Ambiguous","Mismatch"
"23391","Native","Native 8",21,"disamb","tt","disamb tt",4,0,301,301,"Unambiguous","Mismatch"
"23393","Native","Native 8",5,"disamb","tt","disamb tt",4,0,326,326,"Unambiguous","Mismatch"
"23395","Native","Native 8",1,"disamb","tt","disamb tt",4,0,237,237,"Unambiguous","Mismatch"
"23397","Native","Native 8",6,"disamb","tt","disamb tt",1,0,283,283,"Ambiguous","Match"
"23399","Native","Native 8",7,"disamb","tt","disamb tt",2,0,517,517,"Ambiguous","Mismatch"
"23401","Native","Native 8",12,"disamb","tt","disamb tt",3,0,261,261,"Unambiguous","Match"
"23403","Native","Native 8",10,"disamb","tt","disamb tt",1,0,343,343,"Ambiguous","Match"
"23405","Native","Native 8",16,"disamb","tt","disamb tt",3,0,370,370,"Unambiguous","Match"
"23407","Native","Native 8",8,"disamb","tt","disamb tt",3,1,0,NA,"Unambiguous","Match"
"23409","Native","Native 8",19,"disamb","tt","disamb tt",2,0,875,875,"Ambiguous","Mismatch"
"23411","Native","Native 8",15,"disamb","tt","disamb tt",2,0,410,410,"Ambiguous","Mismatch"
"23413","Native","Native 8",22,"disamb","tt","disamb tt",1,0,154,154,"Ambiguous","Match"
"23415","Native","Native 8",9,"disamb","tt","disamb tt",4,0,497,497,"Unambiguous","Mismatch"
"23417","Native","Native 8",24,"disamb","tt","disamb tt",3,0,281,281,"Unambiguous","Match"
"23419","Native","Native 8",13,"disamb","tt","disamb tt",4,0,535,535,"Unambiguous","Mismatch"
"23421","Native","Native 8",3,"disamb","tt","disamb tt",2,0,532,532,"Ambiguous","Mismatch"
"23423","Native","Native 8",20,"disamb","tt","disamb tt",3,0,479,479,"Unambiguous","Match"
"23426","Native","Native 9",9,"disamb","tt","disamb tt",1,0,515,515,"Ambiguous","Match"
"23428","Native","Native 9",3,"disamb","tt","disamb tt",3,0,1128,1128,"Unambiguous","Match"
"23430","Native","Native 9",5,"disamb","tt","disamb tt",1,0,148,148,"Ambiguous","Match"
"23432","Native","Native 9",22,"disamb","tt","disamb tt",2,0,845,845,"Ambiguous","Mismatch"
"23434","Native","Native 9",2,"disamb","tt","disamb tt",2,0,804,804,"Ambiguous","Mismatch"
"23436","Native","Native 9",7,"disamb","tt","disamb tt",3,0,326,326,"Unambiguous","Match"
"23438","Native","Native 9",6,"disamb","tt","disamb tt",2,0,591,591,"Ambiguous","Mismatch"
"23440","Native","Native 9",13,"disamb","tt","disamb tt",1,0,495,495,"Ambiguous","Match"
"23442","Native","Native 9",24,"disamb","tt","disamb tt",4,0,190,190,"Unambiguous","Mismatch"
"23444","Native","Native 9",14,"disamb","tt","disamb tt",2,0,200,200,"Ambiguous","Mismatch"
"23446","Native","Native 9",12,"disamb","tt","disamb tt",4,0,688,688,"Unambiguous","Mismatch"
"23448","Native","Native 9",20,"disamb","tt","disamb tt",4,0,541,541,"Unambiguous","Mismatch"
"23450","Native","Native 9",4,"disamb","tt","disamb tt",4,0,365,365,"Unambiguous","Mismatch"
"23452","Native","Native 9",23,"disamb","tt","disamb tt",3,0,281,281,"Unambiguous","Match"
"23454","Native","Native 9",10,"disamb","tt","disamb tt",2,0,477,477,"Ambiguous","Mismatch"
"23456","Native","Native 9",1,"disamb","tt","disamb tt",1,0,166,166,"Ambiguous","Match"
"23458","Native","Native 9",16,"disamb","tt","disamb tt",4,0,152,152,"Unambiguous","Mismatch"
"23460","Native","Native 9",18,"disamb","tt","disamb tt",2,0,163,163,"Ambiguous","Mismatch"
"23462","Native","Native 9",21,"disamb","tt","disamb tt",1,0,197,197,"Ambiguous","Match"
"23464","Native","Native 9",15,"disamb","tt","disamb tt",3,0,183,183,"Unambiguous","Match"
"23466","Native","Native 9",17,"disamb","tt","disamb tt",1,1,0,NA,"Ambiguous","Match"
"23468","Native","Native 9",11,"disamb","tt","disamb tt",3,0,726,726,"Unambiguous","Match"
"23470","Native","Native 9",19,"disamb","tt","disamb tt",3,0,160,160,"Unambiguous","Match"
"23472","Native","Native 9",8,"disamb","tt","disamb tt",4,0,441,441,"Unambiguous","Mismatch"
"23474","Native","Native 10",13,"disamb","tt","disamb tt",2,0,768,768,"Ambiguous","Mismatch"
"23476","Native","Native 10",3,"disamb","tt","disamb tt",4,1,0,NA,"Unambiguous","Mismatch"
"23478","Native","Native 10",9,"disamb","tt","disamb tt",2,0,662,662,"Ambiguous","Mismatch"
"23480","Native","Native 10",20,"disamb","tt","disamb tt",1,0,781,781,"Ambiguous","Match"
"23482","Native","Native 10",1,"disamb","tt","disamb tt",2,0,199,199,"Ambiguous","Mismatch"
"23484","Native","Native 10",5,"disamb","tt","disamb tt",2,0,265,265,"Ambiguous","Mismatch"
"23486","Native","Native 10",6,"disamb","tt","disamb tt",3,0,363,363,"Unambiguous","Match"
"23488","Native","Native 10",4,"disamb","tt","disamb tt",1,0,752,752,"Ambiguous","Match"
"23490","Native","Native 10",23,"disamb","tt","disamb tt",4,0,181,181,"Unambiguous","Mismatch"
"23492","Native","Native 10",17,"disamb","tt","disamb tt",2,0,449,449,"Ambiguous","Mismatch"
"23494","Native","Native 10",2,"disamb","tt","disamb tt",3,0,477,477,"Unambiguous","Match"
"23496","Native","Native 10",11,"disamb","tt","disamb tt",4,0,116,116,"Unambiguous","Mismatch"
"23498","Native","Native 10",16,"disamb","tt","disamb tt",1,0,227,227,"Ambiguous","Match"
"23500","Native","Native 10",15,"disamb","tt","disamb tt",4,0,218,218,"Unambiguous","Mismatch"
"23502","Native","Native 10",21,"disamb","tt","disamb tt",2,0,953,953,"Ambiguous","Mismatch"
"23504","Native","Native 10",18,"disamb","tt","disamb tt",3,0,341,341,"Unambiguous","Match"
"23506","Native","Native 10",10,"disamb","tt","disamb tt",3,0,170,170,"Unambiguous","Match"
"23508","Native","Native 10",22,"disamb","tt","disamb tt",3,0,204,204,"Unambiguous","Match"
"23510","Native","Native 10",14,"disamb","tt","disamb tt",3,0,343,343,"Unambiguous","Match"
"23512","Native","Native 10",12,"disamb","tt","disamb tt",1,0,185,185,"Ambiguous","Match"
"23514","Native","Native 10",8,"disamb","tt","disamb tt",1,0,266,266,"Ambiguous","Match"
"23516","Native","Native 10",19,"disamb","tt","disamb tt",4,0,340,340,"Unambiguous","Mismatch"
"23518","Native","Native 10",24,"disamb","tt","disamb tt",1,0,710,710,"Ambiguous","Match"
"23520","Native","Native 10",7,"disamb","tt","disamb tt",4,0,833,833,"Unambiguous","Mismatch"
"23522","Native","Native 11",6,"disamb","tt","disamb tt",4,0,364,364,"Unambiguous","Mismatch"
"23524","Native","Native 11",14,"disamb","tt","disamb tt",4,0,364,364,"Unambiguous","Mismatch"
"23526","Native","Native 11",15,"disamb","tt","disamb tt",1,0,652,652,"Ambiguous","Match"
"23528","Native","Native 11",18,"disamb","tt","disamb tt",4,0,232,232,"Unambiguous","Mismatch"
"23530","Native","Native 11",20,"disamb","tt","disamb tt",2,0,1814,1814,"Ambiguous","Mismatch"
"23532","Native","Native 11",13,"disamb","tt","disamb tt",3,0,194,194,"Unambiguous","Match"
"23534","Native","Native 11",8,"disamb","tt","disamb tt",2,0,578,578,"Ambiguous","Mismatch"
"23536","Native","Native 11",9,"disamb","tt","disamb tt",3,0,374,374,"Unambiguous","Match"
"23538","Native","Native 11",19,"disamb","tt","disamb tt",1,0,886,886,"Ambiguous","Match"
"23540","Native","Native 11",24,"disamb","tt","disamb tt",2,1,0,NA,"Ambiguous","Mismatch"
"23542","Native","Native 11",2,"disamb","tt","disamb tt",4,0,382,382,"Unambiguous","Mismatch"
"23544","Native","Native 11",10,"disamb","tt","disamb tt",4,0,882,882,"Unambiguous","Mismatch"
"23546","Native","Native 11",23,"disamb","tt","disamb tt",1,0,516,516,"Ambiguous","Match"
"23548","Native","Native 11",12,"disamb","tt","disamb tt",2,0,696,696,"Ambiguous","Mismatch"
"23550","Native","Native 11",21,"disamb","tt","disamb tt",3,0,512,512,"Unambiguous","Match"
"23552","Native","Native 11",16,"disamb","tt","disamb tt",2,0,648,648,"Ambiguous","Mismatch"
"23554","Native","Native 11",7,"disamb","tt","disamb tt",1,0,582,582,"Ambiguous","Match"
"23556","Native","Native 11",5,"disamb","tt","disamb tt",3,0,304,304,"Unambiguous","Match"
"23558","Native","Native 11",3,"disamb","tt","disamb tt",1,0,534,534,"Ambiguous","Match"
"23560","Native","Native 11",1,"disamb","tt","disamb tt",3,0,324,324,"Unambiguous","Match"
"23562","Native","Native 11",4,"disamb","tt","disamb tt",2,0,668,668,"Ambiguous","Mismatch"
"23564","Native","Native 11",17,"disamb","tt","disamb tt",3,0,628,628,"Unambiguous","Match"
"23566","Native","Native 11",11,"disamb","tt","disamb tt",1,0,492,492,"Ambiguous","Match"
"23568","Native","Native 11",22,"disamb","tt","disamb tt",4,0,282,282,"Unambiguous","Mismatch"
"23570","Native","Native 12",21,"disamb","tt","disamb tt",2,0,238,238,"Ambiguous","Mismatch"
"23572","Native","Native 12",17,"disamb","tt","disamb tt",2,0,484,484,"Ambiguous","Mismatch"
"23574","Native","Native 12",6,"disamb","tt","disamb tt",3,0,647,647,"Unambiguous","Match"
"23576","Native","Native 12",10,"disamb","tt","disamb tt",3,0,511,511,"Unambiguous","Match"
"23578","Native","Native 12",18,"disamb","tt","disamb tt",3,0,625,625,"Unambiguous","Match"
"23580","Native","Native 12",16,"disamb","tt","disamb tt",1,0,636,636,"Ambiguous","Match"
"23582","Native","Native 12",15,"disamb","tt","disamb tt",4,0,153,153,"Unambiguous","Mismatch"
"23584","Native","Native 12",1,"disamb","tt","disamb tt",2,0,1238,1238,"Ambiguous","Mismatch"
"23586","Native","Native 12",9,"disamb","tt","disamb tt",2,0,1398,1398,"Ambiguous","Mismatch"
"23588","Native","Native 12",11,"disamb","tt","disamb tt",4,0,216,216,"Unambiguous","Mismatch"
"23590","Native","Native 12",8,"disamb","tt","disamb tt",1,0,846,846,"Ambiguous","Match"
"23592","Native","Native 12",23,"disamb","tt","disamb tt",4,0,804,804,"Unambiguous","Mismatch"
"23594","Native","Native 12",5,"disamb","tt","disamb tt",2,0,341,341,"Ambiguous","Mismatch"
"23596","Native","Native 12",2,"disamb","tt","disamb tt",3,0,867,867,"Unambiguous","Match"
"23598","Native","Native 12",4,"disamb","tt","disamb tt",1,0,364,364,"Ambiguous","Match"
